央视频道,#genre#
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000059
鞍山新闻综合 4M1080,http://httplive.slave.bfgd.com.cn:14311/playurl?
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000274
阜新新闻,http://httplive.slave.bfgd.com.cn:14311/playurl?
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000279

央视标清,#genre#
CCTV1 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226179/index.m3u8
CCTV1 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226759/index.m3u8
CCTV1 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226920/index.m3u8
CCTV2 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226177/index.m3u8
CCTV2 576,http://39.135.129.166/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226853/index.m3u8
CCTV4 540,http://39.135.129.172/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221225978/index.m3u8
CCTV4 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226741/index.m3u8
CCTV4 576,http://39.135.129.172/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226189/index.m3u8
CCTV5+ 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226910/index.m3u8
CCTV6 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226199/index.m3u8
CCTV7 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226905/index.m3u8
CCTV10 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226792/index.m3u8
CCTV11 576,http://39.135.129.166/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226193/index.m3u8
CCTV12 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226862/index.m3u8
CCTV13 540,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221225986/index.m3u8
CCTV13 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226191/index.m3u8
CCTV13 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226729/index.m3u8
CCTV14 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226789/index.m3u8
CCTV17 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226908/index.m3u8
CCTV17 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226866/index.m3u8
中国教育1 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226732/index.m3u8
中国教育3 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226950/index.m3u8
中国教育4 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226940/index.m3u8


卫视标清,#genre#
东南卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226784/index.m3u8
东方卫视 540,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226938/index.m3u8
东方卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226872/index.m3u8
东方卫视 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226168/index.m3u8
云南卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226816/index.m3u8
内蒙古卫视 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226886/index.m3u8
北京卫视 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226823/index.m3u8
北京卫视 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226837/index.m3u8
北京卫视 576,http://39.135.129.172/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226185/index.m3u8
天津卫视 540,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226926/index.m3u8
厦门卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226803/index.m3u8
四川卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226810/index.m3u8
天津卫视 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226890/index.m3u8
宁夏卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226804/index.m3u8
安徽卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226856/index.m3u8
山东卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226887/index.m3u8
山西卫视 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226778/index.m3u8
广西卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226830/index.m3u8
新疆卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226893/index.m3u8
江苏卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226143/index.m3u8
江苏卫视 576,http://39.135.129.166/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226781/index.m3u8
江苏卫视 576,http://39.135.129.166/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226932/index.m3u8
江西卫视 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226788/index.m3u8
河北卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226774/index.m3u8
河南卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226791/index.m3u8
浙江卫视 576,http://39.135.129.166/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226147/index.m3u8
浙江卫视 576,http://39.135.129.166/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
浙江卫视 576,http://39.135.129.172/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226854/index.m3u8
海南卫视 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226801/index.m3u8
深圳卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226807/index.m3u8
湖北卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226877/index.m3u8
湖南卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226161/index.m3u8
湖南卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226772/index.m3u8
湖南卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226834/index.m3u8
甘肃卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226875/index.m3u8
西藏卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226896/index.m3u8
贵州卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226874/index.m3u8
辽宁卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226141/index.m3u8
辽宁卫视 540,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226929/index.m3u8
辽宁卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226767/index.m3u8
重庆卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226868/index.m3u8
陕西卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226892/index.m3u8
青海卫视 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226889/index.m3u8
黑龙江卫视 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226881/index.m3u8
新疆兵团卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226859/index.m3u8
吉林延边卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221227047/index.m3u8
四川康巴卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221227111/index.m3u8
山东教育卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221227166/index.m3u8
西藏藏语卫视 576,http://39.135.129.166/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221227157/index.m3u8
陕西农林卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221227108/index.m3u8
青海安多卫视 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221227160/index.m3u8
广东嘉佳卡通 576,http://39.135.129.166/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226744/index.m3u8
江苏优漫卡通 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226768/index.m3u8


数字频道,#genre#
及时科教 ,https://live.goodiptv.club/api/bestv.php?id=bbdh8m/8000000
时尚服装,http://player2.juyun.tv/camera/80238159.m3u8
NNM家庭理财 576,http://39.135.129.164/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226754/index.m3u8
NNM新动漫 576,http://39.135.129.162/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226818/index.m3u8
NNM电子体育 576,http://39.135.129.166/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226871/index.m3u8
NNM网络棋牌 576,http://39.135.129.166/hwottcdn.ln.chinamobile.com/PLTV/3/224/3221226770/index.m3u8
CCTV移动电视,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8
CCTV中央文化精品,http://111.20.40.164/PLTV/88888893/224/3221226981/index.m3u8
CCTV中央文化精品,http://111.20.40.165/PLTV/88888893/224/3221226981/index.m3u8
CCTV中央文化精品,http://111.20.40.166/PLTV/88888893/224/3221226981/index.m3u8
CCTV中央文化精品,http://111.20.40.167/PLTV/88888893/224/3221226981/index.m3u8
CCTV风云音乐,http://111.20.40.162/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.163/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.164/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.165/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.166/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.167/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.170/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.171/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.172/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.173/PLTV/88888893/224/3221226953/index.m3u8
CCTV世界地理 576,http://httplive.slave.bfgd.com.cn:14311/playurl?
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000177
CCTV女性时尚 576,http://httplive.slave.bfgd.com.cn:14311/playurl?
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000176
CCTV文化精品 576,http://httplive.slave.bfgd.com.cn:14311/playurl?
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000178
CCTV电视指南 576,http://httplive.slave.bfgd.com.cn:14311/playurl?
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000164
中国天气 576,http://httplive.slave.bfgd.com.cn:14311/playurl?
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000160
中央新影发现之旅 576,http://httplive.slave.bfgd.com.cn:14311/playurl?
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000151
中央新影新科动漫 576,http://httplive.slave.bfgd.com.cn:14311/playurl?
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000218
中央新影老故事 576,http://httplive.slave.bfgd.com.cn:14311/playurl?
playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000166
兵器科技,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002515/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
兵器科技,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002515/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
兵器科技,http://211.137.115.109:80/gitv_live/G_BINGQIKJ-CQ/G_BINGQIKJ-CQ.m3u8
兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
第一剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002498/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
第一剧场,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002498/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
第一剧场,http://211.137.115.109:80/gitv_live/G_DIYIJC-CQ/G_DIYIJC-CQ.m3u8
第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
电视指南,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002545/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
电视指南,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002545/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
电视指南,http://211.137.115.109:80/gitv_live/G_DIANSHIZN-CQ/G_DIANSHIZN-CQ.m3u8
电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
风云剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002505/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
风云剧场,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002505/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
风云剧场,http://211.137.115.109:80/gitv_live/G_FENGYUNJC-CQ/G_FENGYUNJC-CQ.m3u8
风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002525/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
风云音乐,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002525/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
风云音乐,http://211.137.115.109:80/gitv_live/G_FENGYUNYY-CQ/G_FENGYUNYY-CQ.m3u8
风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
风云足球,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002499/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
风云足球,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002499/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
风云足球,http://211.137.115.109:80/gitv_live/G_FENGSHANGZQ-CQ/G_FENGSHANGZQ-CQ.m3u8
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
高尔夫网球,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002497/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
高尔夫网球,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002497/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
高尔夫网球,http://211.137.115.109:80/gitv_live/G_CCTV-GOLF-CQ/G_CCTV-GOLF-CQ.m3u8
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
怀旧剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002495/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
怀旧剧场,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002495/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
怀旧剧场,http://211.137.115.109:80/gitv_live/G_HUAIJIUJC-CQ/G_HUAIJIUJC-CQ.m3u8
怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
女性时尚,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002475/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
女性时尚,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001316/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
女性时尚,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002475/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
女性时尚,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001316/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
女性时尚,http://211.137.115.109:80/gitv_live/G_NVXINGSS-CQ/G_NVXINGSS-CQ.m3u8
女性时尚,http://211.137.115.109:80/gitv_live/G_NVXINGSS/G_NVXINGSS.m3u8
女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
世界地理,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002485/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
世界地理,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002485/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
世界地理,http://211.137.115.109:80/gitv_live/G_SHIJIEDL-CQ/G_SHIJIEDL-CQ.m3u8
央视台球,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002496/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
央视台球,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002496/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
央视台球,http://211.137.115.109:80/gitv_live/G_TAIQIU-CQ/G_TAIQIU-CQ.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
CGTN,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001024/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001024/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN阿语,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002826/index.m3u9?virtualDomain=yinhe.live_hls.zte.com
CGTN阿语,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002826/index.m3u9?virtualDomain=yinhe.live_hls.zte.com
CGTN法语,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002827/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN法语,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002827/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN西语,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002716/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN西语,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002716/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
发现之旅,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001314/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
发现之旅,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001314/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
发现之旅,http://211.137.115.109:80/gitv_live/G_FAXIANZL/G_FAXIANZL.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
老故事,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001315/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
老故事,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001315/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
老故事,http://211.137.115.109:80/gitv_live/G_LAOGUSHI/G_LAOGUSHI.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
CETV1,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001063/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV1,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001063/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV1,http://211.137.115.109:80/gitv_live/G_CETV-1/G_CETV-1.m3u8
CETV2,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001064/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV2,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001064/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV2,http://211.137.115.109:80/gitv_live/G_CETV-2/G_CETV-2.m3u8
CETV3,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001309/index.m3u9?virtualDomain=yinhe.live_hls.zte.com
CETV3,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001309/index.m3u9?virtualDomain=yinhe.live_hls.zte.com
CETV3,http://211.137.115.109:80/gitv_live/G_CETV-3/G_CETV-3.m3u8
CETV4,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001308/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV4,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001308/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV4,http://211.137.115.109:80/gitv_live/G_CETV-4/G_CETV-4.m3u8
山东教育,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001317/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山东教育,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001317/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山东教育,http://211.137.115.109:80/gitv_live/G_SDETV/G_SDETV.m3u8
山东教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://211.137.115.109:80/gitv_live/G_CHCDZDY/G_CHCDZDY.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://211.137.115.109:80/gitv_live/G_CHCGQDY/G_CHCGQDY.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://211.137.115.109:80/gitv_live/G_CHCJTYY/G_CHCJTYY.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
北京纪实科教,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京纪实科教,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
上海纪实人文,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001330/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
上海纪实人文,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001330/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
都市剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002108/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
都市剧场,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002108/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
都市剧场,http://211.137.115.109:80/gitv_live/G_DUSHIJC/G_DUSHIJC.m3u8
金色学堂,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002675/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
金色学堂,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002675/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
金色学堂,http://211.137.115.109:80/gitv_live/G_JINSEXT-HQ/G_JINSEXT-HQ.m3u8
乐游,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002157/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
乐游,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002157/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
游戏风云,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002295/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
游戏风云,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002295/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
茶频道,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
茶频道,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
金鹰纪实,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001699/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
金鹰纪实,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001699/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
金鹰纪实,http://211.137.115.109:80/gitv_live/G_JINYINGJS-HD/G_JINYINGJS-HD.m3u8
